,Unnamed: 0,rank,change,name,service,genre
3959,39,40,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
3960,0,1,(-),ROBLOX,Roblox Corporation,어드벤처
3961,1,2,(+1),리니지W,NCSOFT,롤플레잉
3962,2,3,(-1),언디셈버,LINE Games,롤플레잉
3963,3,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
3964,4,5,(-),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
3965,5,6,(-),원신,miHoYo Limited,어드벤처
3966,6,7,(-),전략적 팀 전투,"Riot Games, Inc",전략
3967,7,8,(+3),뮤오리진3,Webzen Inc.,롤플레잉
3968,8,9,(-1),리니지M,NCSOFT Corporation,롤플레잉
3969,9,10,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
3970,10,11,(-1),브롤스타즈,Supercell,액션
3971,11,12,(-),바람의나라 연,NEXON Company,롤플레잉
3972,12,13,(-),제2의 나라,Netmarble,롤플레잉
3973,13,14,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
3974,14,15,(-),리니지2M,NCSOFT Corporation,롤플레잉
3975,15,16,(-),블루 아카이브,NEXON Company,롤플레잉
3976,16,17,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
3977,17,18,(-1),피파 모바일,NEXON Company,스포츠
3978,18,19,(+1),포켓몬고,"Niantic, Inc.",어드벤처
3979,19,20,(-1),세븐나이츠2,Netmarble,롤플레잉
3980,20,21,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
3981,21,22,(-1),삼국지 전략판,Qookka Games,전략
3982,22,23,(+2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
3983,23,24,(-1),좀비고등학교,AWESOMEPIECE,아케이드
3984,24,25,(-1),메이플스토리M,NEXON Company,롤플레잉
3985,25,26,(-),테일드 데몬 슬레이어,CookApps,롤플레잉
3986,26,27,(+4),2X,JOYGAME KOREA,롤플레잉
3987,27,28,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
3988,28,29,(-),미르4,"Wemade Co., Ltd",롤플레잉
3989,29,30,(-3),그랑사가,NPIXEL,롤플레잉
3990,30,31,(+3),블레이드&소울2,NCSOFT,롤플레잉
3991,31,32,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
3992,32,33,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
3993,33,34,(-2),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
3994,34,35,(+4),배틀그라운드 모바일,PUBG CORPORATION,액션
3995,35,36,(+4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
3996,36,37,(-7),솔라 리바이벌,Ujoy Games,롤플레잉
3997,37,38,(-1),모두의마블,Netmarble,보드
3998,38,39,(-1),카운터사이드,NEXON Company,롤플레잉
3999,39,40,(NEW),블레이드&소울 레볼루션,Netmarble,롤플레잉
4000,0,1,(-),ROBLOX,Roblox Corporation,어드벤처
4001,1,2,(-),리니지W,NCSOFT,롤플레잉
4002,2,3,(-),언디셈버,LINE Games,롤플레잉
4003,3,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4004,4,5,(+4),리니지M,NCSOFT Corporation,롤플레잉
4005,5,6,(+2),뮤오리진3,Webzen Inc.,롤플레잉
4006,6,7,(-1),원신,miHoYo Limited,어드벤처
4007,7,8,(-1),전략적 팀 전투,"Riot Games, Inc",전략
4008,8,9,(-4),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
4009,9,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4010,10,11,(-),브롤스타즈,Supercell,액션
4011,11,12,(-),바람의나라 연,NEXON Company,롤플레잉
4012,12,13,(+2),리니지2M,NCSOFT Corporation,롤플레잉
4013,13,14,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
4014,14,15,(-2),제2의 나라,Netmarble,롤플레잉
4015,15,16,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
4016,16,17,(-1),블루 아카이브,NEXON Company,롤플레잉
4017,17,18,(+1),포켓몬고,"Niantic, Inc.",어드벤처
4018,18,19,(-1),피파 모바일,NEXON Company,스포츠
4019,19,20,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
4020,20,21,(-1),세븐나이츠2,Netmarble,롤플레잉
4021,21,22,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4022,22,23,(-1),삼국지 전략판,Qookka Games,전략
4023,23,24,(+2),테일드 데몬 슬레이어,CookApps,롤플레잉
4024,24,25,(-),메이플스토리M,NEXON Company,롤플레잉
4025,25,26,(-2),좀비고등학교,AWESOMEPIECE,아케이드
4026,26,27,(+4),블레이드&소울2,NCSOFT,롤플레잉
4027,27,28,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
4028,28,29,(-2),2X,JOYGAME KOREA,롤플레잉
4029,29,30,(NEW),A3: 스틸얼라이브,Netmarble,롤플레잉
4030,30,31,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
4031,31,32,(-3),미르4,"Wemade Co., Ltd",롤플레잉
4032,32,33,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
4033,33,34,(-4),그랑사가,NPIXEL,롤플레잉
4034,34,35,(+1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4035,35,36,(NEW),V4,NEXON Company,롤플레잉
4036,36,37,(NEW),기적의 검,4399 KOREA,롤플레잉
4037,37,38,(+1),카운터사이드,NEXON Company,롤플레잉
4038,38,39,(-5),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
4039,39,40,(-5),배틀그라운드 모바일,PUBG CORPORATION,액션
4040,0,1,(-),ROBLOX,Roblox Corporation,어드벤처
4041,1,2,(-),리니지W,NCSOFT,롤플레잉
4042,2,3,(-),언디셈버,LINE Games,롤플레잉
4043,3,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4044,4,5,(-),리니지M,NCSOFT Corporation,롤플레잉
4045,5,6,(-),뮤오리진3,Webzen Inc.,롤플레잉
4046,6,7,(-),원신,miHoYo Limited,어드벤처
4047,7,8,(-),전략적 팀 전투,"Riot Games, Inc",전략
4048,8,9,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4049,9,10,(+1),브롤스타즈,Supercell,액션
4050,10,11,(+1),바람의나라 연,NEXON Company,롤플레잉
4051,11,12,(+1),리니지2M,NCSOFT Corporation,롤플레잉
4052,12,13,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
4053,13,14,(+1),제2의 나라,Netmarble,롤플레잉
4054,14,15,(+3),포켓몬고,"Niantic, Inc.",어드벤처
4055,15,16,(-7),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
4056,16,17,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
4057,17,18,(+2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
4058,18,19,(-2),블루 아카이브,NEXON Company,롤플레잉
4059,19,20,(-1),피파 모바일,NEXON Company,스포츠
4060,20,21,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4061,21,22,(-1),세븐나이츠2,Netmarble,롤플레잉
4062,22,23,(-),삼국지 전략판,Qookka Games,전략
4063,23,24,(+1),메이플스토리M,NEXON Company,롤플레잉
4064,24,25,(+2),블레이드&소울2,NCSOFT,롤플레잉
4065,25,26,(+4),A3: 스틸얼라이브,Netmarble,롤플레잉
4066,26,27,(-3),테일드 데몬 슬레이어,CookApps,롤플레잉
4067,27,28,(-2),좀비고등학교,AWESOMEPIECE,아케이드
4068,28,29,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
4069,29,30,(+2),미르4,"Wemade Co., Ltd",롤플레잉
4070,30,31,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
4071,31,32,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
4072,32,33,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4073,33,34,(-),그랑사가,NPIXEL,롤플레잉
4074,34,35,(+2),기적의 검,4399 KOREA,롤플레잉
4075,35,36,(-7),2X,JOYGAME KOREA,롤플레잉
4076,36,37,(-1),V4,NEXON Company,롤플레잉
4077,37,38,(-),카운터사이드,NEXON Company,롤플레잉
4078,38,39,(NEW),소시지맨,XD Entertainment Pte Ltd,액션
4079,39,40,(NEW),블레이드&소울 레볼루션,Netmarble,롤플레잉
4080,0,1,(NEW),던전앤파이터 모바일,NEXON Company,롤플레잉
4081,1,2,(-1),ROBLOX,Roblox Corporation,어드벤처
4082,2,3,(-1),리니지W,NCSOFT,롤플레잉
4083,3,4,(+1),리니지M,NCSOFT Corporation,롤플레잉
4084,4,5,(-2),언디셈버,LINE Games,롤플레잉
4085,5,6,(-2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4086,6,7,(-),원신,miHoYo Limited,어드벤처
4087,7,8,(-2),뮤오리진3,Webzen Inc.,롤플레잉
4088,8,9,(+2),바람의나라 연,NEXON Company,롤플레잉
4089,9,10,(-2),전략적 팀 전투,"Riot Games, Inc",전략
4090,10,11,(-2),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4091,11,12,(-2),브롤스타즈,Supercell,액션
4092,12,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
4093,13,14,(-),제2의 나라,Netmarble,롤플레잉
4094,14,15,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
4095,15,16,(-1),포켓몬고,"Niantic, Inc.",어드벤처
4096,16,17,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
4097,17,18,(+2),피파 모바일,NEXON Company,스포츠
4098,18,19,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
4099,19,20,(-1),블루 아카이브,NEXON Company,롤플레잉
4100,20,21,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4101,21,22,(-),세븐나이츠2,Netmarble,롤플레잉
4102,22,23,(-7),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
4103,23,24,(-),메이플스토리M,NEXON Company,롤플레잉
4104,24,25,(-2),삼국지 전략판,Qookka Games,전략
4105,25,26,(-1),블레이드&소울2,NCSOFT,롤플레잉
4106,26,27,(+1),좀비고등학교,AWESOMEPIECE,아케이드
4107,27,28,(-2),A3: 스틸얼라이브,Netmarble,롤플레잉
4108,28,29,(+4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4109,29,30,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
4110,30,31,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
4111,31,32,(-2),미르4,"Wemade Co., Ltd",롤플레잉
4112,32,33,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
4113,33,34,(-7),테일드 데몬 슬레이어,CookApps,롤플레잉
4114,34,35,(+3),카운터사이드,NEXON Company,롤플레잉
4115,35,36,(+1),V4,NEXON Company,롤플레잉
4116,36,37,(-3),그랑사가,NPIXEL,롤플레잉
4117,37,38,(-3),기적의 검,4399 KOREA,롤플레잉
4118,38,39,(NEW),모두의마블,Netmarble,보드
4119,39,40,(NEW),Football Manager 2022 Mobile,SEGA,스포츠
4120,0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
4121,1,2,(-),ROBLOX,Roblox Corporation,어드벤처
4122,2,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
4123,3,4,(-1),리니지W,NCSOFT,롤플레잉
4124,4,5,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4125,5,6,(-1),언디셈버,LINE Games,롤플레잉
4126,6,7,(-),원신,miHoYo Limited,어드벤처
4127,7,8,(+1),바람의나라 연,NEXON Company,롤플레잉
4128,8,9,(+4),리니지2M,NCSOFT Corporation,롤플레잉
4129,9,10,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4130,10,11,(+1),전략적 팀 전투,"Riot Games, Inc",전략
4131,11,12,(-4),뮤오리진3,Webzen Inc.,롤플레잉
4132,12,13,(-1),브롤스타즈,Supercell,액션
4133,13,14,(-),제2의 나라,Netmarble,롤플레잉
4134,14,15,(NEW),넷마블 프로야구 2022,Netmarble,스포츠
4135,15,16,(-),포켓몬고,"Niantic, Inc.",어드벤처
4136,16,17,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
4137,17,18,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
4138,18,19,(-1),피파 모바일,NEXON Company,스포츠
4139,19,20,(-),블루 아카이브,NEXON Company,롤플레잉
4140,20,21,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
4141,21,22,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4142,22,23,(-1),세븐나이츠2,Netmarble,롤플레잉
4143,23,24,(-),메이플스토리M,NEXON Company,롤플레잉
4144,24,25,(-),삼국지 전략판,Qookka Games,전략
4145,25,26,(+3),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4146,26,27,(-),좀비고등학교,AWESOMEPIECE,아케이드
4147,27,28,(-2),블레이드&소울2,NCSOFT,롤플레잉
4148,28,29,(-1),A3: 스틸얼라이브,Netmarble,롤플레잉
4149,29,30,(-7),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
4150,30,31,(+1),미르4,"Wemade Co., Ltd",롤플레잉
4151,31,32,(+4),V4,NEXON Company,롤플레잉
4152,32,33,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
4153,33,34,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
4154,34,35,(-5),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
4155,35,36,(-1),카운터사이드,NEXON Company,롤플레잉
4156,36,37,(NEW),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
4157,37,38,(-4),테일드 데몬 슬레이어,CookApps,롤플레잉
4158,38,39,(-1),기적의 검,4399 KOREA,롤플레잉
4159,39,40,(-3),그랑사가,NPIXEL,롤플레잉
4160,0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
4161,1,2,(-),ROBLOX,Roblox Corporation,어드벤처
4162,2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
4163,3,4,(-),리니지W,NCSOFT,롤플레잉
4164,4,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4165,5,6,(-),언디셈버,LINE Games,롤플레잉
4166,6,7,(+1),바람의나라 연,NEXON Company,롤플레잉
4167,7,8,(-1),원신,miHoYo Limited,어드벤처
4168,8,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
4169,9,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4170,10,11,(-),전략적 팀 전투,"Riot Games, Inc",전략
4171,11,12,(+3),넷마블 프로야구 2022,Netmarble,스포츠
4172,12,13,(-),브롤스타즈,Supercell,액션
4173,13,14,(-),제2의 나라,Netmarble,롤플레잉
4174,14,15,(+1),포켓몬고,"Niantic, Inc.",어드벤처
4175,15,16,(-4),뮤오리진3,Webzen Inc.,롤플레잉
4176,16,17,(+2),피파 모바일,NEXON Company,스포츠
4177,17,18,(-),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
4178,18,19,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
4179,19,20,(NEW),컴투스프로야구V22,Com2uS,스포츠
4180,20,21,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
4181,21,22,(-2),블루 아카이브,NEXON Company,롤플레잉
4182,22,23,(+1),메이플스토리M,NEXON Company,롤플레잉
4183,23,24,(-1),세븐나이츠2,Netmarble,롤플레잉
4184,24,25,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4185,25,26,(-1),삼국지 전략판,Qookka Games,전략
4186,26,27,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4187,27,28,(+6),라이즈 오브 킹덤즈,Lilith Games,전략
4188,28,29,(+2),미르4,"Wemade Co., Ltd",롤플레잉
4189,29,30,(+2),V4,NEXON Company,롤플레잉
4190,30,31,(-4),좀비고등학교,AWESOMEPIECE,아케이드
4191,31,32,(-4),블레이드&소울2,NCSOFT,롤플레잉
4192,32,33,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
4193,33,34,(+3),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
4194,34,35,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
4195,35,36,(-6),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
4196,36,37,(-8),A3: 스틸얼라이브,Netmarble,롤플레잉
4197,37,38,(-2),카운터사이드,NEXON Company,롤플레잉
4198,38,39,(+1),그랑사가,NPIXEL,롤플레잉
4199,39,40,(NEW),블레이드 키우기,mobirix,시뮬레이션
4200,0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
4201,1,2,(-),ROBLOX,Roblox Corporation,어드벤처
4202,2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
4203,3,4,(-),리니지W,NCSOFT,롤플레잉
4204,4,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4205,5,6,(-),언디셈버,LINE Games,롤플레잉
4206,6,7,(-),바람의나라 연,NEXON Company,롤플레잉
4207,7,8,(-),원신,miHoYo Limited,어드벤처
4208,8,9,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4209,9,10,(-1),리니지2M,NCSOFT Corporation,롤플레잉
4210,10,11,(+1),넷마블 프로야구 2022,Netmarble,스포츠
4211,11,12,(-1),전략적 팀 전투,"Riot Games, Inc",전략
4212,12,13,(NEW),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
4213,13,14,(-1),브롤스타즈,Supercell,액션
4214,14,15,(-1),제2의 나라,Netmarble,롤플레잉
4215,15,16,(-1),포켓몬고,"Niantic, Inc.",어드벤처
4216,16,17,(+3),컴투스프로야구V22,Com2uS,스포츠
4217,17,18,(-1),피파 모바일,NEXON Company,스포츠
4218,18,19,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
4219,19,20,(-2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
4220,20,21,(-5),뮤오리진3,Webzen Inc.,롤플레잉
4221,21,22,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
4222,22,23,(-),메이플스토리M,NEXON Company,롤플레잉
4223,23,24,(-2),블루 아카이브,NEXON Company,롤플레잉
4224,24,25,(-1),세븐나이츠2,Netmarble,롤플레잉
4225,25,26,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4226,26,27,(-1),삼국지 전략판,Qookka Games,전략
4227,27,28,(-),라이즈 오브 킹덤즈,Lilith Games,전략
4228,28,29,(-),미르4,"Wemade Co., Ltd",롤플레잉
4229,29,30,(-),V4,NEXON Company,롤플레잉
4230,30,31,(-4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4231,31,32,(-1),좀비고등학교,AWESOMEPIECE,아케이드
4232,32,33,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
4233,33,34,(-),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
4234,34,35,(-3),블레이드&소울2,NCSOFT,롤플레잉
4235,35,36,(+4),블레이드 키우기,mobirix,시뮬레이션
4236,36,37,(-2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
4237,37,38,(NEW),킹덤삼국,BLANCOZONE KR,전략
4238,38,39,(-3),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
4239,39,40,(-1),그랑사가,NPIXEL,롤플레잉
4240,0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
4241,1,2,(-),ROBLOX,Roblox Corporation,어드벤처
4242,2,3,(+2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4243,3,4,(-),리니지W,NCSOFT,롤플레잉
4244,4,5,(+2),바람의나라 연,NEXON Company,롤플레잉
4245,5,6,(-),언디셈버,LINE Games,롤플레잉
4246,6,7,(NEW),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
4247,7,8,(-5),리니지M,NCSOFT Corporation,롤플레잉
4248,8,9,(-1),원신,miHoYo Limited,어드벤처
4249,9,10,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4250,10,11,(+2),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
4251,11,12,(-1),넷마블 프로야구 2022,Netmarble,스포츠
4252,12,13,(-3),리니지2M,NCSOFT Corporation,롤플레잉
4253,13,14,(-2),전략적 팀 전투,"Riot Games, Inc",전략
4254,14,15,(-1),브롤스타즈,Supercell,액션
4255,15,16,(+1),컴투스프로야구V22,Com2uS,스포츠
4256,16,17,(-1),포켓몬고,"Niantic, Inc.",어드벤처
4257,17,18,(-3),제2의 나라,Netmarble,롤플레잉
4258,18,19,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
4259,19,20,(-2),피파 모바일,NEXON Company,스포츠
4260,20,21,(+4),세븐나이츠2,Netmarble,롤플레잉
4261,21,22,(-1),뮤오리진3,Webzen Inc.,롤플레잉
4262,22,23,(-2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
4263,23,24,(-),블루 아카이브,NEXON Company,롤플레잉
4264,24,25,(-2),메이플스토리M,NEXON Company,롤플레잉
4265,25,26,(-4),냥코 대전쟁,PONOS Corporation,캐주얼 게임
4266,26,27,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4267,27,28,(-1),삼국지 전략판,Qookka Games,전략
4268,28,29,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
4269,29,30,(-1),미르4,"Wemade Co., Ltd",롤플레잉
4270,30,31,(-1),V4,NEXON Company,롤플레잉
4271,31,32,(+2),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
4272,32,33,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
4273,33,34,(+4),킹덤삼국,BLANCOZONE KR,전략
4274,34,35,(-),블레이드&소울2,NCSOFT,롤플레잉
4275,35,36,(-5),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4276,36,37,(NEW),카운터사이드,NEXON Company,롤플레잉
4277,37,38,(-2),블레이드 키우기,mobirix,시뮬레이션
4278,38,39,(-2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
4279,39,40,(-8),좀비고등학교,AWESOMEPIECE,아케이드
4280,0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
4281,1,2,(-),ROBLOX,Roblox Corporation,어드벤처
4282,2,3,(+4),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
4283,3,4,(-1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4284,4,5,(-1),리니지W,NCSOFT,롤플레잉
4285,5,6,(-1),바람의나라 연,NEXON Company,롤플레잉
4286,6,7,(-1),언디셈버,LINE Games,롤플레잉
4287,7,8,(-),리니지M,NCSOFT Corporation,롤플레잉
4288,8,9,(-),원신,miHoYo Limited,어드벤처
4289,9,10,(+1),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
4290,10,11,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
