,Unnamed: 0,week_num,rank,column-1 2,name,company,type
2561,2561,57,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2562,2562,57,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2563,2563,57,4,(+1),메이플스토리,㈜넥슨코리아,MMORPG
2564,2564,57,5,(-1),아이온,㈜엔씨소프트,MMORPG
2565,2565,57,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2566,2566,57,7,(-),서든어택,㈜넥슨코리아,FPS
2567,2567,57,8,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2568,2568,57,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2569,2569,57,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2570,2570,57,11,(-),카트라이더,㈜넥슨코리아,레이싱
2571,2571,57,12,(-),발로란트,라이엇 게임즈,FPS
2572,2572,57,13,(+1),리니지,㈜엔씨소프트,MMORPG
2573,2573,57,14,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2574,2574,57,15,(+1),사이퍼즈,㈜넥슨코리아,액션
2575,2575,57,16,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2576,2576,57,17,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2577,2577,57,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2578,2578,57,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
2579,2579,57,20,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
2580,2580,56,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2581,2581,56,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2582,2582,56,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2583,2583,56,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
2584,2584,56,5,(-),아이온,㈜엔씨소프트,MMORPG
2585,2585,56,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2586,2586,56,7,(-),서든어택,㈜넥슨코리아,FPS
2587,2587,56,8,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2588,2588,56,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2589,2589,56,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2590,2590,56,11,(-),카트라이더,㈜넥슨코리아,레이싱
2591,2591,56,12,(-),발로란트,라이엇 게임즈,FPS
2592,2592,56,13,(-),리니지,㈜엔씨소프트,MMORPG
2593,2593,56,14,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2594,2594,56,15,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2595,2595,56,16,(-1),사이퍼즈,㈜넥슨코리아,액션
2596,2596,56,17,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2597,2597,56,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2598,2598,56,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
2599,2599,56,20,(+1),검은사막,㈜펄어비스,MMORPG
2600,2600,55,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2601,2601,55,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2602,2602,55,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2603,2603,55,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
2604,2604,55,5,(-),아이온,㈜엔씨소프트,MMORPG
2605,2605,55,6,(+1),서든어택,㈜넥슨코리아,FPS
2606,2606,55,7,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2607,2607,55,8,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2608,2608,55,9,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2609,2609,55,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2610,2610,55,11,(+2),리니지,㈜엔씨소프트,MMORPG
2611,2611,55,12,(-1),카트라이더,㈜넥슨코리아,레이싱
2612,2612,55,13,(-1),발로란트,라이엇 게임즈,FPS
2613,2613,55,14,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
2614,2614,55,15,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
2615,2615,55,16,(-),사이퍼즈,㈜넥슨코리아,액션
2616,2616,55,17,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
2617,2617,55,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
2618,2618,55,19,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
2619,2619,55,20,(-),검은사막,㈜펄어비스,MMORPG
2620,2620,54,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
2621,2621,54,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2622,2622,54,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
2623,2623,54,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
2624,2624,54,5,(-),아이온,㈜엔씨소프트,MMORPG
2625,2625,54,6,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
2626,2626,54,7,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
2627,2627,54,8,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
2628,2628,54,9,(-3),서든어택,㈜넥슨코리아,FPS
2629,2629,54,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
2630,2630,54,11,(+1),카트라이더,㈜넥슨코리아,레이싱
2631,2631,54,12,(-1),리니지,㈜엔씨소프트,MMORPG
2632,2632,54,13,(-),발로란트,라이엇 게임즈,FPS
2633,2633,54,14,(+2),사이퍼즈,㈜넥슨코리아,액션
2634,2634,54,15,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
