,week_num,level_0,rank,change,name,service,genre
2322,69,2322,3,(+2),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2323,69,2323,4,(-1),리니지M,NCSOFT Corporation,롤플레잉
2324,69,2324,5,(+1),미르M,"Wemade Co., Ltd",롤플레잉
2325,69,2325,6,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2326,69,2326,7,(-3),ROBLOX,Roblox Corporation,어드벤처
2327,69,2327,8,(-),천애명월도M,Level Infinite,롤플레잉
2328,69,2328,9,(-),리니지W,NCSOFT,롤플레잉
2329,69,2329,10,(+1),포켓몬고,"Niantic, Inc.",어드벤처
2330,69,2330,11,(-1),전략적 팀 전투,"Riot Games, Inc",전략
2331,69,2331,12,(-),원신,miHoYo Limited,어드벤처
2332,69,2332,13,(+4),헌터W,4399 KOREA,롤플레잉
2333,69,2333,14,(-),바람의나라 연,NEXON Company,롤플레잉
2334,69,2334,15,(-2),피파 모바일,NEXON Company,스포츠
2335,69,2335,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2336,69,2336,17,(+1),제2의 나라,Netmarble,롤플레잉
2337,69,2337,18,(-3),리니지2M,NCSOFT Corporation,롤플레잉
2338,69,2338,19,(+2),V4,NEXON Company,롤플레잉
2339,69,2339,20,(-1),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
2340,68,2340,1,(+1),던전앤파이터 모바일,NEXON Company,롤플레잉
2341,68,2341,2,(+1),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2342,68,2342,3,(-2),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2343,68,2343,4,(+1),미르M,"Wemade Co., Ltd",롤플레잉
2344,68,2344,5,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2345,68,2345,6,(+1),ROBLOX,Roblox Corporation,어드벤처
2346,68,2346,7,(-3),리니지M,NCSOFT Corporation,롤플레잉
2347,68,2347,8,(-),천애명월도M,Level Infinite,롤플레잉
2348,68,2348,9,(-),리니지W,NCSOFT,롤플레잉
2349,68,2349,10,(-),포켓몬고,"Niantic, Inc.",어드벤처
2350,68,2350,11,(-),전략적 팀 전투,"Riot Games, Inc",전략
2351,68,2351,12,(-),원신,miHoYo Limited,어드벤처
2352,68,2352,13,(-),헌터W,4399 KOREA,롤플레잉
2353,68,2353,14,(-),바람의나라 연,NEXON Company,롤플레잉
2354,68,2354,15,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2355,68,2355,16,(-1),피파 모바일,NEXON Company,스포츠
2356,68,2356,17,(-),제2의 나라,Netmarble,롤플레잉
2357,68,2357,18,(-),리니지2M,NCSOFT Corporation,롤플레잉
2358,68,2358,19,(+3),메이플스토리M,NEXON Company,롤플레잉
2359,68,2359,20,(+1),브롤스타즈,Supercell,액션
2360,67,2360,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2361,67,2361,2,(-),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2362,67,2362,3,(+1),미르M,"Wemade Co., Ltd",롤플레잉
2363,67,2363,4,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2364,67,2364,5,(+1),ROBLOX,Roblox Corporation,어드벤처
2365,67,2365,6,(-3),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2366,67,2366,7,(+1),천애명월도M,Level Infinite,롤플레잉
2367,67,2367,8,(-1),리니지M,NCSOFT Corporation,롤플레잉
2368,67,2368,9,(-),리니지W,NCSOFT,롤플레잉
2369,67,2369,10,(-),포켓몬고,"Niantic, Inc.",어드벤처
2370,67,2370,11,(+1),원신,miHoYo Limited,어드벤처
2371,67,2371,12,(+2),바람의나라 연,NEXON Company,롤플레잉
2372,67,2372,13,(-2),전략적 팀 전투,"Riot Games, Inc",전략
2373,67,2373,14,(-1),헌터W,4399 KOREA,롤플레잉
2374,67,2374,15,(+1),피파 모바일,NEXON Company,스포츠
2375,67,2375,16,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2376,67,2376,17,(-),제2의 나라,Netmarble,롤플레잉
2377,67,2377,18,(-),리니지2M,NCSOFT Corporation,롤플레잉
2378,67,2378,19,(-),메이플스토리M,NEXON Company,롤플레잉
2379,67,2379,20,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2380,66,2380,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
2381,66,2381,2,(+3),ROBLOX,Roblox Corporation,어드벤처
2382,66,2382,3,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
2383,66,2383,4,(-2),우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션
2384,66,2384,5,(-2),미르M,"Wemade Co., Ltd",롤플레잉
2385,66,2385,6,(-),디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉
2386,66,2386,7,(+1),리니지M,NCSOFT Corporation,롤플레잉
2387,66,2387,8,(+1),리니지W,NCSOFT,롤플레잉
2388,66,2388,9,(-2),천애명월도M,Level Infinite,롤플레잉
2389,66,2389,10,(+2),바람의나라 연,NEXON Company,롤플레잉
2390,66,2390,11,(-1),포켓몬고,"Niantic, Inc.",어드벤처
2391,66,2391,12,(-1),원신,miHoYo Limited,어드벤처
2392,66,2392,13,(NEW),노아의 심장,ARCHOSAUR GAMES,롤플레잉
2393,66,2393,14,(+1),피파 모바일,NEXON Company,스포츠
2394,66,2394,15,(-2),전략적 팀 전투,"Riot Games, Inc",전략
2395,66,2395,16,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2396,66,2396,17,(+1),리니지2M,NCSOFT Corporation,롤플레잉
2397,66,2397,18,(+1),메이플스토리M,NEXON Company,롤플레잉
2398,66,2398,19,(-5),헌터W,4399 KOREA,롤플레잉
2399,66,2399,20,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2400,65,2400,1,(-),블레이드&소울 레볼루션,Netmarble,롤플레잉
2401,65,2401,2,(-),리니지M,NCSOFT Corporation,롤플레잉
2402,65,2402,3,(-),브롤스타즈,Supercell,액션
2403,65,2403,4,(+2),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2404,65,2404,5,(-1),리니지2 레볼루션,Netmarble Games,롤플레잉
2405,65,2405,6,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
2406,65,2406,7,(+5),포켓몬고,"NIANTIC, INC.",어드벤처
2407,65,2407,8,(-1),버닝: 매지컬소드,EYOUGAME INC.,롤플레잉
2408,65,2408,9,(-1),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2409,65,2409,10,(-),제5인격,X.D. GLOBAL,어드벤처
2410,65,2410,11,(-),프렌즈레이싱,KAKAO GAMES CORP.,자동차 경주
2411,65,2411,12,(+1),메이플스토리M,NEXON COMPANY,롤플레잉
2412,65,2412,13,(+1),모두의마블 for kakao,Netmarble,보드
2413,65,2413,14,(+1),세븐나이츠 for kakao,Netmarble,롤플레잉
2414,65,2414,15,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2415,65,2415,16,(new),얼티밋 스쿨,X.D. GLOBAL,어드벤처
2416,65,2416,17,(-1),클래시 로얄,SUPERCELL,전략
2417,65,2417,18,(-9),다크에덴M,ENTERMATE,롤플레잉
2418,65,2418,19,(-),소녀전선,LONGCHENG LTD.,롤플레잉
2419,65,2419,20,(+2),라그나로크M: 영원한 사랑,LONGCHENG LTD.,롤플레잉
2420,64,2420,1,(+1),리니지M,NCSOFT Corporation,롤플레잉
2421,64,2421,2,(-1),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2422,64,2422,3,(-),브롤스타즈,Supercell,액션
2423,64,2423,4,(+1),리니지2 레볼루션,Netmarble Games,롤플레잉
2424,64,2424,5,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
2425,64,2425,6,(+2),버닝: 매지컬소드,EYOUGAME INC.,롤플레잉
2426,64,2426,7,(+2),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2427,64,2427,8,(+2),제5인격,X.D. GLOBAL,어드벤처
2428,64,2428,9,(+3),메이플스토리M,NEXON COMPANY,롤플레잉
2429,64,2429,10,(+6),얼티밋 스쿨,X.D. GLOBAL,어드벤처
2430,64,2430,11,(+2),모두의마블 for kakao,Netmarble,보드
2431,64,2431,12,(-1),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2432,64,2432,13,(+1),세븐나이츠 for kakao,Netmarble,롤플레잉
2433,64,2433,14,(-7),포켓몬고,"NIANTIC, INC.",어드벤처
2434,64,2434,15,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2435,64,2435,16,(-12),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2436,64,2436,17,(-),클래시 로얄,SUPERCELL,전략
2437,64,2437,18,(+2),라그나로크M: 영원한 사랑,LONGCHENG LTD.,롤플레잉
2438,64,2438,19,(+2),좀비고등학교,AWESOMEPIECE,아케이드
2439,64,2439,20,(-1),소녀전선,LONGCHENG LTD.,롤플레잉
2440,63,2440,1,(-),리니지M,NCSOFT Corporation,롤플레잉
2441,63,2441,2,(new),스피릿위시,NEXON Company,롤플레잉
2442,63,2442,3,(-1),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2443,63,2443,4,(-1),브롤스타즈,Supercell,액션
2444,63,2444,5,(-1),리니지2 레볼루션,Netmarble Games,롤플레잉
2445,63,2445,6,(new),헌드레드 소울,HOUND 13,롤플레잉
2446,63,2446,7,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
2447,63,2447,8,(-1),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2448,63,2448,9,(-1),제5인격,X.D. GLOBAL,어드벤처
2449,63,2449,10,(-),얼티밋 스쿨,X.D. GLOBAL,어드벤처
2450,63,2450,11,(-),모두의마블 for kakao,Netmarble,보드
2451,63,2451,12,(-3),메이플스토리M,NEXON COMPANY,롤플레잉
2452,63,2452,13,(+1),포켓몬고,"NIANTIC, INC.",어드벤처
2453,63,2453,14,(-2),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2454,63,2454,15,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
2455,63,2455,16,(-3),세븐나이츠 for kakao,Netmarble,롤플레잉
2456,63,2456,17,(-1),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2457,63,2457,18,(+3),레이븐,NETMARBLE GAMES,롤플레잉
2458,63,2458,19,(new),헬릭스 왈츠,uBeeJoy,시뮬레이션
2459,63,2459,20,(-1),좀비고등학교,AWESOMEPIECE,아케이드
2460,62,2460,1,(-),리니지M,NCSOFT Corporation,롤플레잉
2461,62,2461,2,(-),스피릿위시,NEXON Company,롤플레잉
2462,62,2462,3,(-),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2463,62,2463,4,(-),브롤스타즈,Supercell,액션
2464,62,2464,5,(+1),헌드레드 소울,HOUND 13,롤플레잉
2465,62,2465,6,(new),라스트오리진,SmartJoy,롤플레잉
2466,62,2466,7,(-2),리니지2 레볼루션,PUBG CORPORATION,액션
2467,62,2467,8,(-),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2468,62,2468,9,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
2469,62,2469,10,(-1),제5인격,X.D. Global,어드벤처
2470,62,2470,11,(new),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
2471,62,2471,12,(-2),얼티밋 스쿨,X.D. GLOBAL,어드벤처
2472,62,2472,13,(-),포켓몬고,"NIANTIC, INC.",어드벤처
2473,62,2473,14,(-2),메이플스토리M,NEXON Company,롤플레잉
2474,62,2474,15,(-1),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2475,62,2475,16,(-5),모두의마블 for kakao,Netmarble,보드
2476,62,2476,17,(-1),세븐나이츠 for kakao,Netmarble Games,롤플레잉
2477,62,2477,18,(-3),냥코 대전쟁,PONOS,캐주얼 게임
2478,62,2478,19,(-),헬릭스 왈츠,uBeeJoy,시뮬레이션
2479,62,2479,20,(new),아리엘,Eyougame Inc.,롤플레잉
2480,61,2480,1,(-),리니지M,NCSOFT Corporation,롤플레잉
2481,61,2481,2,(-),스피릿위시,NEXON Company,롤플레잉
2482,61,2482,3,(-),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2483,61,2483,4,(-),브롤스타즈,Supercell,액션
2484,61,2484,5,(-),헌드레드 소울,HOUND 13,롤플레잉
2485,61,2485,6,(-),라스트오리진,SmartJoy,롤플레잉
2486,61,2486,7,(+15),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2487,61,2487,8,(-1),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
2488,61,2488,9,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
2489,61,2489,10,(+1),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES CO.,LTD.",롤플레잉
2490,61,2490,11,(-3),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2491,61,2491,12,(-2),제5인격,X.D. GLOBAL,어드벤처
2492,61,2492,13,(-1),얼티밋 스쿨,X.D. GLOBAL,어드벤처
2493,61,2493,14,(-1),포켓몬고,"NIANTIC, INC.",어드벤처
2494,61,2494,15,(+5),아리엘,Eyougame Inc.,롤플레잉
2495,61,2495,16,(-1),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2496,61,2496,17,(-3),메이플스토리M,NEXON COMPANY,롤플레잉
2497,61,2497,18,(+1),헬릭스 왈츠,uBeeJoy,시뮬레이션
2498,61,2498,19,(-3),모두의마블 for kakao,ETMARBLE GAMES,보드
2499,61,2499,20,(-3),세븐나이츠 for kakao,Netmarble Games,롤플레잉
2500,60,2500,1,(+1),스피릿위시,NEXON Company,롤플레잉
2501,60,2501,2,(-1),리니지M,NCSOFT CORPORATION,롤플레잉
2502,60,2502,3,(+1),브롤스타즈,Supercell,액션
2503,60,2503,4,(-1),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2504,60,2504,5,(-),헌드레드 소울,HOUND 13,롤플레잉
2505,60,2505,6,(-),라스트오리진,SmartJoy,롤플레잉
2506,60,2506,7,(+3),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES CO.,LTD.",롤플레잉
2507,60,2507,8,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
2508,60,2508,9,(-1),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
2509,60,2509,10,(-3),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2510,60,2510,11,(+1),제5인격,X.D. GLOBAL,어드벤처
2511,60,2511,12,(-1),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2512,60,2512,13,(+2),아리엘,Eyougame Inc.,롤플레잉
2513,60,2513,14,(+3),메이플스토리M,NEXON COMPANY,롤플레잉
2514,60,2514,15,(-1),포켓몬고,"NIANTIC, INC.",어드벤처
2515,60,2515,16,(-),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2516,60,2516,17,(+2),모두의마블 for kakao,ETMARBLE GAMES,보드
2517,60,2517,18,(+3),냥코 대전쟁,PONOS,캐주얼 게임
2518,60,2518,19,(+8),라그나로크M: 영원한 사랑,"GRAVITY CO., LTD.",롤플레잉
2519,60,2519,20,(+4),좀비고등학교,AWESOMEPIECE,아케이드
2520,59,2520,1,(+1),리니지M,NCSOFT CORPORATION,롤플레잉
2521,59,2521,2,(+1),브롤스타즈,Supercell,액션
2522,59,2522,3,(+3),라스트오리진,SmartJoy,롤플레잉
2523,59,2523,4,(-),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2524,59,2524,5,(-4),스피릿위시,NEXON COMPANY,롤플레잉
2525,59,2525,6,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
2526,59,2526,7,(-2),헌드레드 소울,HOUND 13,롤플레잉
2527,59,2527,8,(-1),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES CO.,LTD.",롤플레잉
2528,59,2528,9,(-),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
2529,59,2529,10,(-),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2530,59,2530,11,(-),제5인격,X.D. GLOBAL,어드벤처
2531,59,2531,12,(-),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2532,59,2532,13,(+1),메이플스토리M,NEXON COMPANY,롤플레잉
2533,59,2533,14,(+1),포켓몬고,"NIANTIC, INC.",어드벤처
2534,59,2534,15,(+2),모두의마블 for kakao,ETMARBLE GAMES,보드
2535,59,2535,16,(-),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2536,59,2536,17,(+1),냥코 대전쟁,PONOS,캐주얼 게임
2537,59,2537,18,(-5),아리엘,EYOUGAME INC.,롤플레잉
2538,59,2538,19,(-),라그나로크M: 영원한 사랑,"GRAVITY CO., LTD.",롤플레잉
2539,59,2539,20,(-),좀비고등학교,AWESOMEPIECE,아케이드
2540,58,2540,1,(-),리니지M,NCSOFT CORPORATION,롤플레잉
2541,58,2541,2,(-),브롤스타즈,Supercell,액션
2542,58,2542,3,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
2543,58,2543,4,(-),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2544,58,2544,5,(-2),라스트오리진,SMARTJOY,롤플레잉
2545,58,2545,6,(-1),스피릿위시,NEXON COMPANY,롤플레잉
2546,58,2546,7,(-),헌드레드 소울,HOUND 13,롤플레잉
2547,58,2547,8,(+1),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
2548,58,2548,9,(+2),제5인격,X.D. GLOBAL,어드벤처
2549,58,2549,10,(-2),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES CO.,LTD.",롤플레잉
2550,58,2550,11,(+1),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2551,58,2551,12,(+1),메이플스토리M,NEXON COMPANY,롤플레잉
2552,58,2552,13,(+1),포켓몬고,"NIANTIC, INC.",어드벤처
2553,58,2553,14,(+1),모두의마블 for kakao,ETMARBLE GAMES,보드
2554,58,2554,15,(+2),냥코 대전쟁,PONOS,캐주얼 게임
2555,58,2555,16,(-),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2556,58,2556,17,(-7),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2557,58,2557,18,(+1),라그나로크M: 영원한 사랑,"GRAVITY CO., LTD.",롤플레잉
2558,58,2558,19,(+1),좀비고등학교,AWESOMEPIECE,아케이드
2559,58,2559,20,(-2),아리엘,EYOUGAME INC.,롤플레잉
2560,57,2560,1,(-),리니지M,NCSOFT CORPORATION,롤플레잉
2561,57,2561,2,(new),ROBLOX,Roblox Corporation,어드벤처
2562,57,2562,3,(-1),브롤스타즈,SUPERCELL,액션
2563,57,2563,4,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
2564,57,2564,5,(-1),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2565,57,2565,6,(-1),라스트오리진,SMARTJOY,롤플레잉
2566,57,2566,7,(-),헌드레드 소울,HOUND 13,롤플레잉
2567,57,2567,8,(-),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
2568,57,2568,9,(-3),스피릿위시,NEXON COMPANY,롤플레잉
2569,57,2569,10,(-1),제5인격,X.D. GLOBAL,어드벤처
2570,57,2570,11,(+2),포켓몬고,"NIANTIC, INC.",어드벤처
2571,57,2571,12,(-),메이플스토리M,NEXON COMPANY,롤플레잉
2572,57,2572,13,(-2),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2573,57,2573,14,(+1),냥코 대전쟁,PONOS,캐주얼 게임
2574,57,2574,15,(-1),모두의마블 for kakao,NETMARBLE GAMES,보드
2575,57,2575,16,(+1),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2576,57,2576,17,(+8),검은사막 모바일,PEARL ABYSS,롤플레잉
2577,57,2577,18,(-),라그나로크M: 영원한 사랑,"GRAVITY CO., LTD.",롤플레잉
2578,57,2578,19,(-),좀비고등학교,AWESOMEPIECE,아케이드
2579,57,2579,20,(-4),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
2580,56,2580,1,(-),리니지M,NCSOFT CORPORATION,롤플레잉
2581,56,2581,2,(+1),브롤스타즈,SUPERCELL,액션
2582,56,2582,3,(-1),ROBLOX,Roblox Corporation,어드벤처
2583,56,2583,4,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
2584,56,2584,5,(-),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2585,56,2585,6,(-),라스트오리진,SMARTJOY,롤플레잉
2586,56,2586,7,(+1),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
2587,56,2587,8,(-1),헌드레드 소울,HOUND 13,롤플레잉
2588,56,2588,9,(+13),세븐나이츠 for kakao,NETMARBLE GAMES,롤플레잉
2589,56,2589,10,(-),제5인격,X.D. GLOBAL,어드벤처
2590,56,2590,11,(-2),스피릿위시,NEXON COMPANY,롤플레잉
2591,56,2591,12,(-1),포켓몬고,"NIANTIC, INC.",어드벤처
2592,56,2592,13,(+4),검은사막 모바일,PEARL ABYSS,롤플레잉
2593,56,2593,14,(-),냥코 대전쟁,PONOS,캐주얼 게임
2594,56,2594,15,(-3),메이플스토리M,NEXON COMPANY,롤플레잉
2595,56,2595,16,(-),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2596,56,2596,17,(-4),에픽세븐,PEARL ABYSS,롤플레잉
2597,56,2597,18,(-3),모두의마블 for kakao,NETMARBLE GAMES,보드
2598,56,2598,19,(-),좀비고등학교,AWESOMEPIECE,아케이드
2599,56,2599,20,(+5),킹스레이드,VESPA INC.,롤플레잉
2600,55,2600,1,(-),리니지M,NCSOFT CORPORATION,롤플레잉
2601,55,2601,2,(-),브롤스타즈,SUPERCELL,액션
2602,55,2602,3,(-),ROBLOX,Roblox Corporation,어드벤처
2603,55,2603,4,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
2604,55,2604,5,(-),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2605,55,2605,6,(new),마스터 탱커,WEBZEN INC.,롤플레잉
2606,55,2606,7,(-1),라스트오리진,SMARTJOY,롤플레잉
2607,55,2607,8,(new),린: 더 라이트브링어,NEXON COMPANY,롤플레잉
2608,55,2608,9,(-),세븐나이츠 for kakao,NETMARBLE GAMES,롤플레잉
2609,55,2609,10,(-3),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
2610,55,2610,11,(new),사무라이 쇼다운M,JOYCITY CORP.,롤플레잉
2611,55,2611,12,(-2),제5인격,X.D. GLOBAL,어드벤처
2612,55,2612,13,(-5),헌드레드 소울,HOUND 13,롤플레잉
2613,55,2613,14,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
2614,55,2614,15,(-3),포켓몬고,"NIANTIC, INC.",어드벤처
2615,55,2615,16,(-1),메이플스토리M,NEXON COMPANY,롤플레잉
2616,55,2616,17,(-3),냥코 대전쟁,PONOS,캐주얼 게임
2617,55,2617,18,(-2),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
2618,55,2618,19,(-8),스피릿위시,NEXON COMPANY,롤플레잉
2619,55,2619,20,(-3),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
2620,54,2620,1,(-),리니지M,NCSOFT CORPORATION,롤플레잉
2621,54,2621,2,(new),크레이지아케이드 BnB M,NEXON COMPANY,아케이드
2622,54,2622,3,(-1),브롤스타즈,SUPERCELL,액션
2623,54,2623,4,(-1),ROBLOX,Roblox Corporation,어드벤처
2624,54,2624,5,(+3),린: 더 라이트브링어,NEXON COMPANY,롤플레잉
2625,54,2625,6,(-),마스터 탱커,WEBZEN INC.,롤플레잉
2626,54,2626,7,(-2),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
2627,54,2627,8,(-1),라스트오리진,SMARTJOY,롤플레잉
2628,54,2628,9,(-5),배틀그라운드 모바일,PUBG CORPORATION,액션
2629,54,2629,10,(-1),세븐나이츠 for kakao,NETMARBLE GAMES,롤플레잉
2630,54,2630,11,(-),사무라이 쇼다운M,JOYCITY CORP.,롤플레잉
2631,54,2631,12,(-2),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
