,index_num,num_week,Unnamed: 0,rank,name,genre,genre_share,pc_room_num,total_time_hour,mean_time_min,total_use_num,distributor,week_num
3879,3879,0,18,10,로스트아크,RPG,9.31,"6,344","84,284",166.0,"30,593",스마일게이트,156
3880,3880,0,20,11,리니지,RPG,4.89,"4,141","44,255",162.0,"16,450",엔씨소프트,156
3881,3881,0,22,12,월드 오브 워크래프트,RPG,4.27,"4,517","38,625",145.0,"16,025",블리자드,156
3882,3882,0,24,13,리니지2,RPG,4.17,"2,366","37,747",293.0,"7,746",엔씨소프트,156
3883,3883,0,26,14,사이퍼즈,액션,10.41,"5,146","36,231",123.0,"17,776",넥슨,156
3884,3884,0,28,15,Monster Hunter : World,액션,10.08,"3,894","35,085",135.0,"15,699",스팀,156
3885,3885,0,30,16,패스 오브 엑자일,RPG,3.51,"3,845","31,795",152.0,"12,629",카카오/그라인딩 기어 게임즈,156
3886,3886,0,32,17,GTA 5,액션,8.21,"4,051","28,552",85.0,"20,209",스팀,156
3887,3887,0,34,18,레인보우식스 시즈,FPS,1.78,"4,631","25,423",85.0,"18,115",네오위즈/스팀,156
3888,3888,0,36,19,검은사막,RPG,2.6,"3,264","23,539",161.0,"8,799",(주)펄어비스,156
3889,3889,0,38,20,블레이드 & 소울,RPG,2.57,"3,233","23,237",136.0,"10,325",엔씨소프트,156
3890,3890,0,40,21,워크래프트3 리포지드,RTS,0.74,"4,340","23,027",78.0,"17,769",블리자드,156
3891,3891,0,42,22,디아블로3,RPG,2.15,"3,847","19,451",110.0,"10,629",블리자드,156
3892,3892,0,44,23,테일즈런너,스포츠,3.84,"5,204","19,352",51.0,"23,175",스마일게이트,156
3893,3893,0,46,24,스타크래프트2,RTS,0.61,"5,005","19,062",78.0,"14,793",블리자드,156
3894,3894,0,48,25,크레이지아케이드,아케이드,72.22,"5,267","16,328",39.0,"25,188",넥슨,156
3895,3895,0,50,26,엘소드,RPG,1.79,"2,938","16,155",112.0,"8,674",넥슨,156
3896,3896,0,52,27,파이널판타지14,RPG,1.71,"2,410","15,494",160.0,"5,813",액토즈소프트,156
3897,3897,0,54,28,아이온,RPG,1.55,"2,152","14,038",142.0,"5,944",엔씨소프트,156
3898,3898,0,56,29,히어로즈 오브 더 스톰,RTS,0.44,"3,214","13,574",99.0,"8,298",블리자드,156
